Date,Value,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipitation,day_of_week,Day
08-02-2023,33.942,26,86,79.9,73,81,76.5,72,100,89.6,74,15,7.7,0,30,30,29.9,0.3,2,1121
08-03-2023,27.216,27,90,79.6,75,81,75.8,68,100,89.1,68,12,4,0,30.1,30,30,0.02,3,1122
08-04-2023,20.610,28,92,78.5,71,78,73.2,65,100,85.7,55,24,4.3,0,30,30,29.9,0.08,4,1123
08-05-2023,20.135,29,88,75.9,71,78,73,67,100,91.7,65,22,6.5,0,30,29.9,29.9,0.38,5,1124
08-06-2023,14.013,30,86,77.9,71,74,71.8,68,100,82.8,55,9,3.4,0,30,29.9,29.8,0.8,6,1125
08-07-2023,43.046,1,92,82.7,75,77,74.5,72,100,77.5,53,16,6.7,0,29.9,29.9,29.9,0,0,1126
08-08-2023,39.281,2,89,81.1,74,78,75.7,71,100,84.3,65,21,8.3,0,29.9,29.9,29.8,0,3,1127
08-09-2023,39.191,3,88,80.9,74,79,76.4,74,100,87,70,16,6.9,0,29.9,29.8,29.8,0.13,3,1128
08-10-2023,17.129,4,91,82.4,75,81,76.5,72,100,83.2,61,16,8.8,0,29.9,29.9,29.8,1.21,6,1129
08-11-2023,40.366,5,95,85.3,79,79,77,72,100,78.5,49,12,6.5,0,30,29.9,29.9,0,1,1130
08-12-2023,38.944,6,95,85.4,75,80,76.3,73,100,76.6,49,12,5,0,30,29.9,29.9,0,4,1131
08-13-2023,33.143,7,96,86,77,79,77,74,100,76.2,49,13,4.8,0,29.9,29.9,29.8,0,6,1132
08-14-2023,20.591,8,96,84.9,76,80,77.8,74,100,80.7,51,18,5.7,0,29.9,29.8,29.8,0,2,1133
08-15-2023,49.791,9,96,86.8,80,79,75.5,69,96,71.6,43,12,5.4,0,29.9,29.8,29.8,0.31,5,1134
08-16-2023,32.795,10,97,86.6,78,78,74.1,70,90,68.1,43,7,3.2,0,29.9,29.8,29.8,0,0,1135
08-17-2023,23.067,11,96,86.8,77,77,73.9,71,84,66.4,49,15,6.3,0,29.9,29.8,29.7,0,3,1136
08-18-2023,28.022,12,96,87.9,81,76,71.5,67,82,59.9,40,18,10.6,5,29.7,29.7,29.6,0,5,1137
08-19-2023,13.177,13,92,83.4,78,76,72.7,67,90,70.7,54,25,12.6,5,29.7,29.6,29.6,0,5,1138
08-20-2023,18.503,14,92,83.4,78,75,71.8,69,84,69,48,10,6.5,3,29.8,29.7,29.6,0.45,6,1139
08-21-2023,13.870,15,92,85.5,79,78,75.5,72,85,72.5,54,23,9.1,5,29.8,29.8,29.8,0,0,1140
08-22-2023,54.754,16,96,86.6,81,78,75.4,71,91,71,49,20,9.2,3,29.9,29.9,29.8,0,1,1141
08-23-2023,43.305,17,93,86.3,80,78,75.4,73,88,70.9,54,14,7.2,0,29.9,29.9,29.9,0,2,1142
08-24-2023,30.199,18,96,86.3,76,77,73.6,71,94,67.8,44,14,7.7,0,29.9,29.9,29.8,0.21,3,1143
08-25-2023,26.542,19,93,85.8,77,76,73.7,71,90,68.1,49,18,7.9,0,29.9,29.9,29.8,0,4,1144
08-26-2023,36.465,20,95,85.7,77,77,74.6,70,90,70.5,44,21,8.4,0,29.9,29.8,29.8,0,5,1145
08-27-2023,35.894,21,94,84.3,77,78,74.6,71,90,73.6,51,18,6.3,0,29.9,29.8,29.8,0.01,6,1146
08-28-2023,48.550,22,95,85.5,79,77,74.4,70,90,70.5,47,9,4,0,29.9,29.9,29.8,0,0,1147
08-29-2023,43.036,23,88,82.1,77,75,70.4,65,82,68.5,48,17,10.2,3,29.9,29.9,29.8,0,1,1148
08-30-2023,19.524,24,88,78.8,69,66,60.5,56,78,55.5,36,17,10,3,30,29.9,29.9,0,2,1149
08-31-2023,28.589,25,90,78.5,66,63,60,58,81,55.4,35,14,6.1,0,30,29.9,29.9,0,3,1150
09-01-2023,34.953,26,93,81.5,69,72,65,62,84,59.9,36,14,6.9,0,30,30,29.9,0,4,1151
09-02-2023,23.586,27,95,84.3,75,74,72,69,90,68.2,44,15,7,0,30,30,29.9,0,5,1152
09-03-2023,41.990,28,90,83.3,76,75,72.4,68,91,70.6,55,17,7.6,0,30,30,29.9,0,6,1153
09-04-2023,43.818,29,96,82.5,76,76,72.5,64,90,73.7,43,33,7.9,0,29.9,29.9,29.8,0.04,0,1154
09-05-2023,42.684,30,97,83.1,75,76,73.2,68,91,74.4,39,28,8,0,29.9,29.9,29.8,0.42,1,1155
09-06-2023,52.972,31,95,84,74,77,73.1,70,94,71.7,46,12,5.9,0,30,29.9,29.8,0.01,2,1156
09-07-2023,33.570,1,95,85.3,76,75,72.9,71,91,68.1,47,10,4.3,0,29.9,29.9,29.8,0,1,1157
09-08-2023,29.807,2,96,86.2,77,75,72.2,69,90,65,43,10,3.6,0,29.9,29.8,29.8,0,4,1158
09-09-2023,46.012,3,94,85.4,79,75,73.3,70,84,67.8,46,9,3.7,0,29.9,29.8,29.8,0,4,1159
09-10-2023,41.574,4,93,84.6,79,76,73.1,71,88,69.3,52,18,6.2,0,29.9,29.8,29.8,0,0,1160
09-11-2023,16.152,5,95,86.1,77,76,73.5,71,90,67.5,49,13,4.7,0,29.9,29.8,29.8,0.13,2,1161
09-12-2023,41.561,6,97,87,77,77,73.8,71,90,66.7,43,16,5.4,0,29.9,29.8,29.8,0,5,1162
09-13-2023,32.951,7,98,88.3,81,77,73.5,67,85,64.2,36,12,6.5,0,29.9,29.8,29.7,0,0,1163
09-14-2023,39.058,8,99,88.8,81,77,74.5,69,85,64.8,39,15,7.4,0,29.9,29.8,29.8,0,3,1164
09-15-2023,53.699,9,99,88.7,82,77,74,69,85,64.2,39,12,7.5,3,29.9,29.8,29.8,0,6,1165
09-16-2023,51.349,10,100,88.2,77,77,74,69,90,65.1,37,13,5.9,0,29.9,29.8,29.8,0,1,1166
09-17-2023,13.305,11,100,88.8,81,77,74.9,69,85,65.3,37,15,6.6,0,29.9,29.8,29.8,0,4,1167
09-18-2023,38.189,12,100,89.6,82,77,74.3,67,85,63,34,16,7.3,0,29.9,29.8,29.7,0,6,1168
09-19-2023,31.397,13,101,90,81,77,73.6,66,85,61.2,32,16,6.4,0,29.8,29.8,29.7,0,1,1169
09-20-2023,41.074,14,101,87.7,80,78,74.8,71,90,67.8,38,24,6.7,0,29.9,29.8,29.7,0,2,1170
09-21-2023,51.105,15,98,85.9,78,75,73.2,70,87,68.1,42,14,4.8,0,29.9,29.8,29.8,0,3,1171
09-22-2023,28.580,16,97,85.5,78,77,74.7,73,90,71.4,46,17,6.2,0,29.9,29.8,29.7,0,4,1172
09-23-2023,43.966,17,98,87,81,77,74.7,71,85,67.7,43,16,8.1,0,29.8,29.8,29.7,0,5,1173
09-24-2023,31.904,18,97,87.9,79,79,75.1,72,88,67.3,46,15,8.3,0,29.8,29.8,29.7,0,6,1174
09-25-2023,34.367,19,97,87,78,78,75.1,71,93,69.4,43,17,7.1,0,29.9,29.9,29.8,0.05,0,1175
09-26-2023,30.134,20,92,84.3,77,77,74.3,70,90,72.8,50,10,4.5,0,29.9,29.9,29.9,0,1,1176
09-27-2023,16.936,21,96,85.6,77,76,72.5,67,94,67.4,40,13,4.4,0,29.9,29.9,29.8,0.09,2,1177
09-28-2023,49.747,22,95,85.6,76,76,73.4,70,94,68.3,44,17,7.8,0,29.9,29.8,29.8,0,3,1178
09-29-2023,30.338,23,91,82.3,77,77,74.9,72,94,79,53,15,6.9,0,29.8,29.8,29.7,0.02,4,1179
09-30-2023,33.596,24,94,84,77,76,73.8,71,90,72.8,49,12,5.8,0,29.8,29.8,29.7,0.16,5,1180
10-01-2023,47.513,25,95,82.3,77,77,75.7,74,94,81.4,54,15,6.4,0,29.8,29.7,29.7,0.01,6,1181
10-02-2023,43.450,26,96,85.8,79,79,76.1,72,94,74.7,46,13,6.6,0,29.7,29.7,29.6,1.5,0,1182
10-03-2023,16.046,27,97,87,80,78,75.3,70,87,69.7,43,18,6.4,0,29.9,29.8,29.7,0,1,1183
10-04-2023,30.857,28,95,82.1,74,79,74.1,69,94,78.5,49,23,4.8,0,29.9,29.9,29.8,0,2,1184
10-05-2023,33.390,29,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,3,1185
10-06-2023,51.076,30,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,4,1186
10-07-2023,37.013,31,95,83.8,75,75,72.5,70,88,70.2,44,20,6.1,0,29.9,29.9,29.8,0,5,1187
10-08-2023,45.641,1,99,86.1,77,75,69.5,59,88,61.6,26,14,6.1,0,29.9,29.9,29.8,0,2,1188
10-09-2023,23.495,2,98,85.5,75,72,67.3,62,87,57.5,30,15,6.8,0,29.9,29.9,29.8,0,5,1189
10-10-2023,53.296,3,97,85.4,76,72,69.4,67,79,60.6,37,17,7.2,0,29.9,29.8,29.8,0,5,1190
10-11-2023,16.464,4,98,86.4,77,74,70.1,66,84,61.1,36,15,7.4,0,29.9,29.9,29.8,0,1,1191
10-12-2023,40.754,5,99,86.5,75,74,68.4,63,90,58.6,30,8,3.9,0,30,29.9,29.9,0,3,1192
10-13-2023,34.163,6,98,86.1,77,76,69.8,63,90,61.9,32,9,5.1,0,30,29.9,29.8,0,6,1193
10-14-2023,21.671,7,98,85,75,74,70.8,64,87,65.5,33,15,5.2,0,29.9,29.9,29.8,0,1,1194
10-15-2023,28.209,8,97,84.5,71,75,70.8,65,93,66.1,36,15,5.5,0,29.9,29.9,29.8,0,4,1195
10-16-2023,51.349,9,96,84.6,75,75,71.5,67,90,67.4,41,17,7.7,0,29.9,29.9,29.8,0,0,1196
10-17-2023,42.725,10,92,81.9,76,76,73.6,68,94,77.4,50,14,6.1,0,30,29.9,29.9,0,2,1197
10-18-2023,18.576,11,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,5,1198
10-19-2023,18.662,12,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,0,1199
10-20-2023,29.550,13,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,4,1200
10-21-2023,27.804,14,96,84.3,75,71,68.8,62,85,63.2,36,16,7.2,0,30,29.9,29.9,0,5,1201
10-22-2023,39.645,15,96,83.5,75,73,69.7,65,87,65.9,37,13,6,0,29.9,29.9,29.8,0,6,1202
10-23-2023,52.132,16,94,81.4,75,74,71.5,68,91,73.8,43,25,9.5,0,29.9,29.8,29.8,0,0,1203
10-24-2023,14.336,17,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,1,1204
10-25-2023,51.877,18,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,2,1205
10-26-2023,13.827,19,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,3,1206
10-27-2023,13.598,20,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,4,1207
10-28-2023,41.821,21,90,81.5,75,76,73,70,94,77,54,18,10.2,3,30,29.9,29.9,0.88,5,1208
10-29-2023,36.844,22,89,81,75,77,74.8,73,96,82.1,65,20,7.5,0,29.9,29.9,29.9,0,6,1209
10-30-2023,10.619,23,89,81.2,76,78,75.7,72,97,84.2,59,16,5.5,0,29.9,29.9,29.8,0,0,1210
10-31-2023,19.683,24,90,81,73,75,71.3,68,94,74.6,48,14,5.9,0,29.9,29.8,29.8,0.26,1,1211
11-01-2023,49.908,25,91,80.3,72,73,70.6,69,93,74.2,48,15,5.7,0,29.8,29.8,29.7,0,2,1212
11-02-2023,47.376,26,91,79.8,72,73,69.8,65,93,74,42,12,4.7,0,29.8,29.8,29.7,0,3,1213
11-03-2023,13.567,27,85,78.4,73,77,74.1,71,94,86.9,74,16,6.2,0,29.8,29.8,29.7,0,4,1214
11-04-2023,21.424,28,90,82.7,75,76,73.8,71,94,76,55,16,8.8,0,29.9,29.8,29.7,0.28,5,1215
11-05-2023,27.854,29,90,83.1,77,76,73.8,71,90,74.2,55,16,10,3,29.9,29.9,29.9,0,6,1216
11-06-2023,24.829,30,91,83.5,77,78,75,72,94,76.8,55,15,10,3,29.9,29.9,29.8,0,0,1217
11-07-2023,33.896,1,91,81.8,75,76,73.1,69,94,76.8,52,15,8,0,29.9,29.9,29.8,0,3,1218
11-08-2023,31.742,2,92,81.6,74,76,72.9,69,97,77,52,14,5.9,0,29.9,29.9,29.8,0,6,1219
11-09-2023,40.441,3,92,80.8,75,76,72,69,94,76.5,50,16,6.2,0,29.9,29.9,29.8,0,6,1220
11-10-2023,26.338,4,92,81.3,72,73,70.5,69,91,71.6,48,9,4.4,0,29.9,29.9,29.8,0.02,2,1221
11-11-2023,42.997,5,93,81,73,73,70.4,69,87,71.7,47,8,3.8,0,29.9,29.8,29.8,0,4,1222
11-12-2023,51.227,6,91,81.5,73,74,71.8,68,93,74.1,47,13,5,0,29.9,29.8,29.8,0,0,1223
11-13-2023,48.314,7,82,77,68,73,69.4,62,91,77.9,65,18,10.7,0,30,29.9,29.9,0,2,1224
11-14-2023,19.560,8,83,72.8,66,66,61,58,87,67.8,46,13,7.7,3,30,29.9,29.8,0,5,1225
11-15-2023,12.548,9,88,76.8,66,71,68.1,64,93,76,49,18,7.3,0,29.9,29.8,29.7,0,1,1226
11-16-2023,52.965,10,91,81.8,73,73,70.2,64,87,69.6,41,18,10,0,29.8,29.8,29.7,0,3,1227
11-17-2023,20.513,11,79,66.4,52,75,60,42,94,80.3,60,25,12.6,0,30.1,29.9,29.7,0,6,1228
11-18-2023,38.160,12,71,60,53,49,44.6,41,80,58.3,39,16,11,3,30.1,30,29.9,0.49,1,1229
11-19-2023,26.239,13,81,68.3,56,63,55,48,80,63.7,44,10,5.4,3,30,29.9,29.8,0,6,1230
11-20-2023,10.648,14,88,77.6,69,77,70.7,62,94,79.4,63,14,7.9,3,29.9,29.8,29.8,0,0,1231
11-21-2023,27.419,15,91,82.3,77,77,73.4,69,94,76.1,48,13,6.3,0,29.8,29.8,29.7,0.11,1,1232
11-22-2023,41.767,16,79,71,60,74,66.7,54,96,86.1,73,16,8.4,0,30,29.9,29.8,1.03,2,1233
11-23-2023,47.453,17,67,60.2,55,53,50.9,48,87,72.5,52,10,6.6,0,29.9,29.9,29.8,0,3,1234
11-24-2023,29.148,18,80,65.9,54,62,56.3,51,90,73.3,43,7,4.5,0,29.8,29.7,29.6,0,4,1235
11-25-2023,17.107,19,90,75.5,64,74,67.3,61,96,77.6,50,10,4,0,29.7,29.6,29.6,0,5,1236
11-26-2023,41.645,20,90,81.8,75,75,73.1,70,94,75.9,52,14,8.1,3,29.7,29.7,29.6,0,6,1237
11-27-2023,22.732,21,81,73.9,64,75,63.9,47,90,72.7,46,22,9.3,3,29.9,29.7,29.6,0.26,0,1238
11-28-2023,38.059,22,79,65.3,54,49,44.1,37,75,50.6,23,13,5.7,0,30.1,30,29.9,0.35,1,1239
11-29-2023,40.579,23,80,66.1,53,58,52.1,45,86,63.2,38,22,9.2,0,30,30,29.9,0,2,1240
11-30-2023,44.696,24,82,69.9,60,67,62.6,58,93,78.5,56,21,11.3,0,29.9,29.9,29.8,0,3,1241
12-01-2023,16.544,25,67,56.6,51,65,52,45,93,84.5,74,20,13.8,5,29.9,29.9,29.8,0.93,4,1242
12-02-2023,26.451,26,68,56.1,51,52,47,45,90,72.8,50,15,7.6,0,29.8,29.8,29.8,0.26,5,1243
12-03-2023,21.488,27,77,64,51,60,55.3,49,93,75.4,48,14,6,0,29.9,29.9,29.8,0,6,1244
12-04-2023,48.755,28,75,68.1,60,64,61.7,58,93,80.7,68,12,8.4,3,29.9,29.9,29.8,0,0,1245
12-05-2023,23.709,29,74,70,67,69,66.2,62,93,87.9,79,17,8.6,0,29.9,29.8,29.8,0,1,1246
12-06-2023,31.231,30,70,59.9,47,68,56.7,42,96,89.1,80,23,11.3,0,30.1,29.8,29.8,2.11,2,1247
12-07-2023,18.706,31,57,46.8,40,42,32,27,86,58.6,33,22,13.8,0,30.3,30.2,30,0.24,3,1248
12-08-2023,36.371,1,59,48,37,46,36.5,32,89,67.3,39,10,4.3,0,30.3,30.2,30.1,0,4,1249
12-09-2023,36.784,2,67,55.7,48,47,41.2,35,89,62.6,31,15,5.5,0,30.3,30.2,30.2,0,0,1250
12-10-2023,27.048,3,68,54.2,43,48,42,37,90,67.6,34,12,4.5,0,30.2,30.1,30,0,0,1251
12-11-2023,15.566,4,75,64.4,53,66,59.1,48,93,83.3,68,16,7.5,0,30,29.9,29.9,0,3,1252
12-12-2023,12.361,5,83,71.5,64,68,65,61,97,80.8,58,14,6.3,0,30.1,30,29.9,0,5,1253
12-13-2023,21.877,6,80,68,59,62,57.9,55,93,72.7,43,14,6.3,0,30.1,30.1,30,0,1,1254
12-14-2023,37.654,7,71,63.6,52,66,60.3,48,93,88.8,81,17,8.5,0,30.1,30,30,0,3,1255
12-15-2023,12.660,8,54,51.9,46,50,46.3,40,88,82.1,74,16,10.9,5,30.2,30.2,30.1,0,6,1256
12-16-2023,27.498,9,67,51.7,41,46,38.9,31,86,65.6,29,6,2.4,0,30.2,30.1,30.1,0.01,2,1257
12-17-2023,52.650,10,75,59.8,44,57,49.9,42,93,72.6,43,14,4.9,0,30.1,30,29.9,0,4,1258
12-18-2023,16.980,11,76,59.4,39,66,53.3,34,93,80.7,67,30,12.1,0,30.2,29.9,29.9,0,0,1259
12-19-2023,31.846,12,47,39,34,33,24.7,20,83,58.5,37,26,16.4,7,30.4,30.3,30.2,0.01,2,1260
12-20-2023,51.615,13,45,39.3,31,35,26.3,21,85,61.3,42,8,4.2,0,30.3,30.2,30.1,0,2,1261
12-21-2023,43.700,14,47,45.4,43,44,39.9,35,90,81.5,66,13,9,6,30.2,30.1,30.1,0,3,1262
12-22-2023,32.953,15,63,47.3,40,42,38.9,36,93,76,38,10,5.1,0,30.3,30.2,30.2,0.16,4,1263
12-23-2023,12.523,16,63,48.4,38,43,37.8,35,89,70.3,35,7,2.3,0,30.2,30.1,30,0,5,1264
12-24-2023,44.259,17,68,54.5,40,52,44.1,37,93,71,38,7,1.6,0,30,29.9,29.9,0,6,1265
12-25-2023,46.138,18,73,58.3,48,51,47,42,96,70.6,33,8,2.3,0,29.9,29.8,29.8,0,0,1266
12-26-2023,23.292,19,79,61.5,47,58,52,45,96,75,35,12,3.6,0,29.9,29.9,29.8,0,1,1267
12-27-2023,12.271,20,78,68.4,54,65,61.2,53,97,79.2,56,23,10.7,0,29.9,29.9,29.9,0,2,1268
12-28-2023,44.790,21,80,74,71,69,66.3,65,87,77.2,62,17,11,5,29.9,29.9,29.8,0,3,1269
12-29-2023,24.939,22,79,68.2,54,72,62.6,46,97,82.6,68,17,7.4,0,29.9,29.9,29.8,0.03,4,1270
12-30-2023,10.054,23,66,54.2,48,45,43.1,42,80,67.7,45,17,8.1,0,30,29.9,29.9,0.01,5,1271
12-31-2023,37.678,24,69,54.9,42,47,42.3,38,89,66.3,33,10,2.6,0,30,29.9,29.8,0,6,1272
01-01-2024,51.479,25,79,68.1,48,68,60.1,46,93,76.6,56,14,7.8,0,29.8,29.6,29.6,0,0,1273
01-02-2024,34.552,26,81,76.8,73,70,68.4,67,85,75.8,62,15,9.6,5,29.7,29.6,29.5,0,1,1274
01-03-2024,38.726,27,76,66.4,62,70,36.9,28,84,36.1,22,21,14.1,6,30.1,30,29.8,0,2,1275
01-04-2024,52.576,28,73,67.2,61,68,55,36,96,67.1,38,17,12,9,30.1,30.1,30,0,3,1276
01-05-2024,15.713,29,75,72.7,70,70,69.4,68,97,89.4,84,18,13.6,5,30,29.9,29.8,0,4,1277
01-06-2024,51.332,30,81,75.8,68,72,68.7,48,87,79,49,16,10.1,5,29.8,29.7,29.6,0,5,1278
01-07-2024,53.049,1,67,59.1,49,43,31.2,27,54,35.8,23,20,10.1,6,30.1,30,29.8,0.07,5,1279
01-08-2024,54.876,2,64,51.2,42,38,33,29,80,53.3,27,15,6.5,0,30.2,30.1,30.1,0,1,1280
01-09-2024,47.916,3,71,53.6,39,49,40.8,36,89,67.5,29,8,2.8,0,30,29.9,29.8,0,1,1281
01-10-2024,23.610,4,75,58.5,48,47,42.3,35,90,60.6,23,8,2.9,0,30,29.9,29.9,0,4,1282
01-11-2024,53.540,5,74,62.4,49,59,53.4,44,90,73.5,53,13,5.4,0,30,29.9,29.9,0,6,1283
01-12-2024,54.949,6,74,66,59,65,56.4,48,93,73.6,44,18,7.6,0,30.1,30,29.9,0,2,1284
01-13-2024,51.148,7,72,59,51,50,46.8,43,89,65.8,43,10,5.6,0,30.2,30.1,30,0,4,1285
01-14-2024,12.562,8,74,60.9,48,62,54,45,93,79.5,55,14,6.2,0,30,29.9,29.8,0,0,1286
01-15-2024,35.920,9,83,73.8,67,68,65.6,62,90,76.6,51,14,6.8,0,29.8,29.7,29.7,0,3,1287
01-16-2024,12.770,10,70,53.4,46,67,47.8,41,93,81.7,62,22,14.8,3,30.3,30,29.8,0.01,5,1288
01-17-2024,21.643,11,60,49,43,40,36.6,33,82,64.3,36,15,10.3,3,30.4,30.3,30.3,0.22,1,1289
01-18-2024,49.629,12,62,50.8,39,50,41.9,35,86,72.7,52,10,3.3,0,30.3,30.1,29.9,0,3,1290
01-19-2024,20.243,13,74,61.5,52,57,50.6,46,90,69,44,9,4.5,0,29.9,29.8,29.7,0,4,1291
01-20-2024,28.103,14,74,59.6,45,60,49.2,42,93,72.5,35,14,5.4,0,29.8,29.7,29.7,0,5,1292
01-21-2024,27.746,15,84,74.1,67,69,66.6,63,93,78.7,51,15,10.2,6,29.8,29.7,29.7,0,6,1293
01-22-2024,23.910,16,79,62.9,44,70,56,34,90,78.6,66,23,13.2,6,30,29.8,29.7,0,0,1294
01-23-2024,37.550,17,54,45,39,34,30.3,27,73,57.6,40,23,14.7,5,30.3,30.2,30,0.06,1,1295
01-24-2024,22.609,18,59,44,32,30,26.1,19,82,55,21,10,2.6,0,30.4,30.3,30.3,0,2,1296
01-25-2024,49.780,19,59,45.5,32,36,31.3,23,88,61.6,27,10,4.5,0,30.3,30.3,30.2,0,3,1297
01-26-2024,50.807,20,54,49.7,44,45,39.3,34,80,68,54,10,7.6,5,30.2,30.2,30.1,0,4,1298
01-27-2024,38.307,21,56,51.7,46,41,39.9,38,79,64.5,53,9,5.6,0,30.2,30.2,30.1,0.02,5,1299
01-28-2024,35.090,22,62,51.2,43,42,39.8,39,86,67.1,43,14,7.2,3,30.2,30.1,30,0,6,1300
01-29-2024,23.424,23,71,53.3,42,42,39.8,37,86,64.5,29,7,3.8,0,30.1,30,29.9,0,0,1301
01-30-2024,11.238,24,73,57,42,52,46.7,40,93,70.9,42,7,2.6,0,30,29.9,29.9,0,1,1302
01-31-2024,10.704,25,73,58.1,46,57,52,45,97,82,51,10,3.8,0,29.9,29.9,29.8,0,2,1303
02-01-2024,51.060,26,75,59.7,51,59,53.9,49,97,83,52,10,3.5,0,30,29.9,29.9,0,3,1304
02-02-2024,28.047,27,69,62.4,55,62,59.4,54,97,90,78,14,5.9,0,30,29.9,29.8,0,4,1305
02-03-2024,38.873,28,77,69.6,63,68,65,61,97,85.9,66,22,10.1,3,29.8,29.7,29.6,0,5,1306
02-04-2024,22.145,29,69,60.8,50,66,51.8,36,97,75.6,33,21,9.9,3,29.9,29.7,29.6,0.12,6,1307
02-05-2024,15.423,30,61,50.3,39,37,31,26,89,51.8,26,10,5.7,0,30.1,30,29.9,0.71,0,1308
02-06-2024,49.289,31,60,48.8,38,39,31.3,22,77,55.3,23,13,2.7,0,30.2,30.1,30,0,1,1309
02-07-2024,16.190,1,60,55,48,58,46.3,35,93,73.8,47,18,7.3,0,30,29.8,29.7,0,2,1310
02-08-2024,43.897,2,65,61.4,59,62,59.4,57,97,93,87,10,3.6,0,29.6,29.6,29.5,0.12,5,1311
02-09-2024,32.351,3,68,58,52,58,50.4,42,97,77.6,47,18,6.2,0,30.1,29.8,29.6,0.19,6,1312
02-10-2024,11.898,4,69,54,41,41,37.2,33,82,56.4,26,9,5.3,0,30.3,30.2,30.1,0,2,1313
02-11-2024,18.632,5,74,58.3,40,49,41.5,36,93,59,27,14,5.7,0,30.3,30.2,30.1,0,4,1314
02-12-2024,16.914,6,75,61.4,46,55,50,44,93,68.8,44,12,4.8,0,30.1,30,29.9,0,0,1315
02-13-2024,34.360,7,67,55.2,43,43,30.8,21,71,43.6,17,14,6,0,30.3,30.3,30.1,0,2,1316
02-14-2024,44.461,8,67,53.1,35,57,43.5,31,90,72.1,46,20,9.7,0,30.3,30.2,30,0,5,1317
02-15-2024,44.765,9,75,69.2,61,66,62.4,57,90,79.1,64,20,13.6,5,30,29.9,29.9,0,1,1318
02-16-2024,46.329,10,76,73.6,72,70,66.8,65,90,79.4,73,23,18.1,13,29.9,29.8,29.6,0,3,1319
02-17-2024,13.204,11,63,54.1,39,60,46.1,34,90,75,51,26,11.9,0,30.1,29.9,29.6,1.11,6,1320
02-18-2024,47.194,12,56,43.5,35,46,38.7,32,93,83.8,67,12,6.3,0,30.1,30.1,30.1,0,1,1321
02-19-2024,14.160,13,64,57.4,51,62,54.5,47,97,90.1,77,12,6.8,0,30.1,30.1,30,0,0,1322
02-20-2024,42.940,14,79,72.2,64,72,68.4,62,97,88.2,74,8,4.7,0,30,30,29.9,0.12,1,1323
02-21-2024,38.415,15,80,72.8,70,69,67.9,66,93,85.1,66,13,7.2,0,30.1,30,29.9,0.23,2,1324
02-22-2024,52.419,16,76,70.4,64,68,66,62,93,86.1,71,14,9,3,30.2,30.1,30.1,0,3,1325
02-23-2024,48.644,17,72,65.2,60,65,61.6,58,93,88.3,76,18,12.7,8,30.2,30.1,30,0.01,4,1326
02-24-2024,37.317,18,74,68.5,55,68,63.2,43,93,83.6,58,20,6,0,30.2,30,30,0.01,5,1327
02-25-2024,45.263,19,62,51.5,44,40,26.8,18,61,41,19,22,13.5,6,30.4,30.3,30.2,0.01,6,1328
02-26-2024,44.682,20,62,49.5,40,31,28.1,25,65,46.2,25,16,7.9,0,30.5,30.4,30.4,0,0,1329
02-27-2024,31.683,21,60,48.8,36,37,32.8,29,82,56.9,31,12,6.4,0,30.4,30.3,30.2,0,1,1330
02-28-2024,25.820,22,59,52.1,43,57,47.7,34,93,85.7,58,20,13.4,8,30.2,29.9,29.8,0,2,1331
02-29-2024,52.435,23,61,57.5,47,58,52.2,43,93,83,67,17,7.1,0,30,29.8,29.8,1.4,3,1332
03-01-2024,13.733,24,67,51.7,42,45,38.8,29,93,66.9,25,8,2.9,0,30.1,30,30,0,4,1333
03-02-2024,54.934,25,65,55.2,42,55,45.3,39,93,71.7,42,17,8.8,0,30.1,30,29.9,0,5,1334
03-03-2024,27.890,26,75,62.8,54,60,56.4,52,97,81.5,48,13,5.1,0,29.9,29.9,29.8,0.13,6,1335
03-04-2024,45.966,27,61,56.2,51,54,51.5,50,97,84.9,70,13,6.9,0,30,29.9,29.9,0,0,1336
03-05-2024,38.756,28,62,57.8,50,58,53.5,42,93,85.7,71,18,9.1,0,29.9,29.8,29.7,0,1,1337
03-06-2024,25.398,29,55,50.1,47,43,40.8,38,77,70.4,64,16,12,6,30,29.9,29.8,0.51,2,1338
03-07-2024,20.496,30,55,51.6,49,47,45.4,43,83,79.3,72,9,7.6,5,30,30,29.9,0,3,1339
03-08-2024,54.827,31,58,51.9,44,47,44.8,41,90,77.6,58,14,5.8,0,30.1,30,30,0,4,1340
03-09-2024,16.284,1,69,53.2,41,41,37,30,93,59.9,23,10,5.2,0,30.2,30.1,30.1,0,3,1341
